time,latitude,longitude,altitude,apogeu,vel_vertical,q1,q2,q3,q4,accel_int,status,voltage_int,fix
60320,32.93925857543945,-106.91184997558594,13758,13507,0,-0.3309904634952545,0.6417239308357239,0.6218858361244202,-0.3031398057937622,106,1,39,0
60335,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3308899402618408,0.6417079567909241,0.6220278143882751,-0.302992045879364,106,1,39,0
60396,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3308553695678711,0.6416133642196655,0.6222589612007141,-0.30275535583496094,106,1,39,0
60455,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3305910527706146,0.6416201591491699,0.6224286556243896,-0.30268076062202454,107,1,39,0
60480,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3305133581161499,0.6415463089942932,0.6225742697715759,-0.30262282490730286,106,1,39,0
60510,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3303424119949341,0.6416963338851929,0.6225618124008179,-0.30251696705818176,106,1,39,0
60530,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3303167521953583,0.6416956186294556,0.6226698756217957,-0.302324116230011,106,1,39,0
60550,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3303065598011017,0.6417849659919739,0.6226547360420227,-0.3021766245365143,106,1,39,0
60570,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3301641047000885,0.6418774724006653,0.6226644515991211,-0.30211585760116577,107,1,39,0
60590,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3300341069698334,0.6420076489448547,0.6226378083229065,-0.3020360767841339,106,1,39,0
60620,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3298105299472809,0.6421521306037903,0.6226575970649719,-0.3019324243068695,107,1,39,0
60640,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32967227697372437,0.6422088146209717,0.622704267501831,-0.3018665611743927,106,1,39,0
60660,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32966917753219604,0.6422721147537231,0.622736930847168,-0.301667720079422,106,1,39,0
60680,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3295881450176239,0.6422252655029297,0.6228649020195007,-0.3015919327735901,106,1,39,0
60700,32.93925857543945,-106.91184997558594,13758,13510,0,-0.329539954662323,0.6423379182815552,0.6228384375572205,-0.30145925283432007,107,1,39,0
60730,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32945364713668823,0.6424040198326111,0.6228874325752258,-0.30131152272224426,106,1,39,0
60750,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3293655216693878,0.6424726843833923,0.6228963136672974,-0.3012430965900421,106,1,39,0
60765,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3292703330516815,0.6425207853317261,0.6229280233383179,-0.3011789917945862,106,1,39,0
60826,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32923173904418945,0.6425883769989014,0.622990608215332,-0.30094751715660095,106,1,39,0
60850,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3290729224681854,0.6428580284118652,0.6228660345077515,-0.3008030652999878,107,1,39,0
60880,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32888469099998474,0.6431255340576172,0.622754693031311,-0.30066758394241333,106,1,39,0
60900,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32884883880615234,0.6431857943534851,0.6227923035621643,-0.3004998564720154,106,1,39,0
60920,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3286695182323456,0.6432337760925293,0.622841477394104,-0.3004915416240692,106,1,39,0
60940,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3286130428314209,0.6431215405464172,0.6230649352073669,-0.3003302216529846,106,1,39,0
60970,32.93925857543945,-106.91184997558594,13759,13510,0,-0.32858577370643616,0.6430942416191101,0.6232413649559021,-0.30005231499671936,106,1,39,0
60990,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3285204768180847,0.6430196166038513,0.6233919858932495,-0.299970805644989,106,1,39,0
61010,32.93925857543945,-106.91184997558594,13759,13510,0,-0.328483521938324,0.6430491209030151,0.6234390139579773,-0.2998502850532532,106,1,39,0
61030,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32834938168525696,0.6429972648620605,0.6235557198524475,-0.2998657822608948,106,1,39,0
61050,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32821375131607056,0.6430599689483643,0.6235888004302979,-0.2998110055923462,106,1,39,0
61080,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32812878489494324,0.643206000328064,0.6235809922218323,-0.2996068596839905,107,1,39,0
61100,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3279750943183899,0.6432061195373535,0.6236847639083862,-0.2995588481426239,106,1,39,0
61120,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32785764336586,0.6431717276573181,0.6238108277320862,-0.29949885606765747,106,1,39,0
61140,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32774749398231506,0.6432579159736633,0.6238151788711548,-0.29942524433135986,106,1,39,0
61165,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3275165855884552,0.6433862447738647,0.6238456964492798,-0.2993384897708893,106,1,39,0
61226,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3273986876010895,0.6435254216194153,0.623828649520874,-0.2992037534713745,105,1,39,0
61260,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3271852135658264,0.6435518860816956,0.6239491105079651,-0.2991292178630829,106,1,39,0
61280,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32709088921546936,0.6435716152191162,0.6240053772926331,-0.2990725040435791,106,1,39,0
61310,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32695841789245605,0.6435697674751282,0.6241452693939209,-0.2989294230937958,106,1,39,0
61330,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32697123289108276,0.6435774564743042,0.6242019534111023,-0.29878050088882446,107,1,39,0
61350,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3268716335296631,0.6436071395874023,0.6242629289627075,-0.2986980974674225,106,1,39,0
61370,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32675692439079285,0.6438130140304565,0.6241803169250488,-0.29855260252952576,106,1,39,0
61390,32.93925857543945,-106.91184997558594,13759,13510,0,-0.32671916484832764,0.6438347697257996,0.6242527365684509,-0.2983955144882202,107,1,39,0
61420,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3265673816204071,0.6438984274864197,0.6243475675582886,-0.29822587966918945,105,1,39,0
61440,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32641035318374634,0.6440205574035645,0.6243268847465515,-0.29817742109298706,106,1,39,0
61460,32.93925857543945,-106.91184997558594,13760,13510,0,-0.3263615369796753,0.6438988447189331,0.6245365142822266,-0.29805469512939453,106,1,39,0
61480,32.93925857543945,-106.91184997558594,13760,13510,0,-0.3262222409248352,0.6439351439476013,0.624604344367981,-0.29798653721809387,106,1,39,0
61500,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32617634534835815,0.6440814137458801,0.6245503425598145,-0.29783374071121216,106,1,39,0
61530,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3261101543903351,0.6440898180007935,0.6246866583824158,-0.29760223627090454,106,1,39,0
61550,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3261140286922455,0.6439546942710876,0.624926745891571,-0.29738619923591614,107,1,39,0
61565,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3260141611099243,0.6439024806022644,0.6250611543655396,-0.2973262369632721,107,1,39,0
61626,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3257846236228943,0.6440115571022034,0.6250933408737183,-0.29727399349212646,106,1,39,0
61660,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3256434500217438,0.6441771388053894,0.6250854134559631,-0.2970864772796631,106,1,39,0
61680,32.93925857543945,-106.91184997558594,13760,13510,0,-0.32539430260658264,0.6442317366600037,0.625140905380249,-0.29712429642677307,106,1,39,0
61700,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32534509897232056,0.6442386507987976,0.6252213716506958,-0.29699385166168213,106,1,39,0
61730,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32518282532691956,0.6442466378211975,0.6253564953804016,-0.29686975479125977,106,1,39,0
61750,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3250634968280792,0.6443631649017334,0.6253466606140137,-0.2967681586742401,106,1,39,0
61770,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32496702671051025,0.6443067193031311,0.6255124807357788,-0.2966470420360565,106,1,39,0
61790,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3248744308948517,0.6442794799804688,0.6256300210952759,-0.2965596914291382,106,1,39,0
61810,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32467377185821533,0.644364058971405,0.6256272792816162,-0.29660144448280334,106,1,39,0
61840,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32462605834007263,0.6445227265357971,0.6255941987037659,-0.29637855291366577,107,1,39,0
61860,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3246447443962097,0.6445119976997375,0.6256930828094482,-0.2961726784706116,106,1,39,0
61880,32.93925857543945,-106.91184997558594,13760,13510,0,-0.32463914155960083,0.6445611715316772,0.6257315278053284,-0.29599055647850037,106,1,39,0
61900,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32455265522003174,0.6446080207824707,0.6257765889167786,-0.2958880364894867,106,1,39,0
61920,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32445937395095825,0.6447005271911621,0.6257795691490173,-0.2957824766635895,106,1,39,0
61950,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3242065906524658,0.6447353959083557,0.6258878707885742,-0.29575449228286743,106,1,39,0
61965,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32401981949806213,0.6447590589523315,0.6259481310844421,-0.29578009247779846,106,1,39,0
62020,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3240464925765991,0.644675076007843,0.6261112093925476,-0.2955887019634247,106,1,39,0
62081,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32399502396583557,0.6447744965553284,0.6261568665504456,-0.29533150792121887,106,1,39,0
62098,32.93925857543945,-106.91184997558594,13759,13510,0,-0.32372453808784485,0.6449099779129028,0.6261703968048096,-0.2953035533428192,106,1,39,0
62176,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3236202299594879,0.6448339819908142,0.6263741254806519,-0.2951517403125763,106,1,39,0
62210,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3233824670314789,0.6449199914932251,0.62645024061203,-0.2950628697872162,106,1,39,0
62230,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3232662081718445,0.6449414491653442,0.6265206336975098,-0.2949937880039215,106,1,39,0
62250,32.93925857543945,-106.91184997558594,13759,13510,0,-0.32317641377449036,0.6450099945068359,0.6265383362770081,-0.2949047386646271,107,1,39,0
62270,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3231710195541382,0.6450936794281006,0.6265333890914917,-0.2947380840778351,106,1,39,0
62290,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3230832517147064,0.6451107263565063,0.6266095638275146,-0.2946351170539856,106,1,39,0
62320,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3229397237300873,0.6454508900642395,0.6264324188232422,-0.29442402720451355,106,1,39,0
62340,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3228858411312103,0.6454083323478699,0.626567006111145,-0.2942899465560913,106,1,39,0
62360,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3229146897792816,0.6453750133514404,0.6266640424728394,-0.29412487149238586,106,1,39,0
62380,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3227618336677551,0.6454577445983887,0.6266589760780334,-0.2941218614578247,106,1,39,0
62400,32.93925857543945,-106.91184997558594,13759,13510,0,-0.32267090678215027,0.6455644965171814,0.6266506314277649,-0.29400503635406494,106,1,39,0
62430,32.93925857543945,-106.91184997558594,13759,13510,0,-0.32254746556282043,0.645776093006134,0.6265745162963867,-0.29383787512779236,106,1,39,0
62450,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3224380612373352,0.6459015011787415,0.626551628112793,-0.293731153011322,106,1,39,0
62470,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3223934471607208,0.6458491086959839,0.6266887784004211,-0.2936027944087982,107,1,39,0
62485,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3223538398742676,0.6458278298377991,0.6267786622047424,-0.2935011386871338,106,1,39,0
62545,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3221600651741028,0.6458174586296082,0.6269495487213135,-0.29337167739868164,106,1,39,0
62570,32.93925857543945,-106.91184997558594,13759,13510,0,-0.32207322120666504,0.6459406614303589,0.6269263625144958,-0.29324522614479065,106,1,39,0
62590,32.93925857543945,-106.91184997558594,13759,13510,0,-0.32193973660469055,0.6461483836174011,0.6268270015716553,-0.29314669966697693,106,1,39,0
62610,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3218720257282257,0.6460000276565552,0.6270552277565002,-0.2930598855018616,106,1,39,0
62630,32.93925857543945,-106.91184997558594,13759,13510,0,-0.32184648513793945,0.6459944248199463,0.6271469593048096,-0.29290392994880676,106,1,39,0
62650,32.93925857543945,-106.91184997558594,13759,13510,0,-0.32180264592170715,0.6460679769515991,0.6271491646766663,-0.2927851676940918,106,1,39,0
62680,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3216826021671295,0.6460478901863098,0.627291738986969,-0.292655885219574,106,1,39,0
62700,32.93925857543945,-106.91184997558594,13759,13510,0,-0.32149845361709595,0.6460694074630737,0.6273680329322815,-0.29264724254608154,106,1,39,0
62720,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3213757574558258,0.6460957527160645,0.6274309754371643,-0.29258882999420166,107,1,39,0
62740,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3212266266345978,0.6460598111152649,0.6275532245635986,-0.2925698459148407,106,1,39,0
62760,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3210175335407257,0.6461537480354309,0.6275677680969238,-0.29256078600883484,107,1,39,0
62790,32.93925857543945,-106.91184997558594,13758,13510,0,-0.320888876914978,0.6462631821632385,0.6275953054428101,-0.29240113496780396,107,1,39,0
62810,32.93925857543945,-106.91184997558594,13758,13510,0,-0.3207269012928009,0.6463726162910461,0.6275525093078613,-0.29242873191833496,106,1,39,0
62830,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32075971364974976,0.6463668346405029,0.6276224255561829,-0.29225534200668335,107,1,39,0
62850,32.93925857543945,-106.91184997558594,13758,13510,0,-0.32073840498924255,0.646336019039154,0.6277245283126831,-0.29212766885757446,106,1,39,0
62875,32.93925857543945,-106.91184997558594,13759,13510,0,-0.32047775387763977,0.646367073059082,0.6279230117797852,-0.2919183671474457,106,1,39,0
62950,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3203886151313782,0.6467170119285583,0.6277011632919312,-0.2917182445526123,106,1,39,0
62980,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3200998604297638,0.6469926834106445,0.6275996565818787,-0.2916422188282013,105,1,39,0
63000,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3200662136077881,0.647027850151062,0.6276587247848511,-0.2914741337299347,106,1,39,0
63020,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3200607895851135,0.6470257043838501,0.6277372241020203,-0.29131555557250977,106,1,39,0
63040,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3199820816516876,0.647010326385498,0.6278254985809326,-0.29124608635902405,106,1,39,0
63060,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3199571967124939,0.6470211148262024,0.6278859972953796,-0.29111891984939575,107,1,39,0
63090,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3198981285095215,0.6470611691474915,0.627964198589325,-0.290926069021225,106,1,39,0
63110,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31987249851226807,0.64705491065979,0.6280373334884644,-0.2908102869987488,106,1,39,0
63130,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31979432702064514,0.6470577120780945,0.6281234622001648,-0.2907039523124695,106,1,39,0
63150,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31963157653808594,0.6471790075302124,0.6281188726425171,-0.2906229496002197,106,1,39,0
63170,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31959059834480286,0.6470863223075867,0.6282833218574524,-0.2905188202857971,106,1,39,0
63200,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31941139698028564,0.6470630168914795,0.6284337043762207,-0.29044249653816223,106,1,39,0
63220,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31928348541259766,0.6470960378646851,0.6284825205802917,-0.2904040515422821,106,1,39,0
63240,32.93925857543945,-106.91184997558594,13761,13510,0,-0.31914767622947693,0.6472869515419006,0.6283878087997437,-0.2903327941894531,107,1,39,0
63260,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3190354108810425,0.6472523212432861,0.6285052299499512,-0.29027917981147766,106,1,39,0
63285,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3188020586967468,0.6471755504608154,0.6288060545921326,-0.2900550961494446,106,1,39,0
63357,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3187880516052246,0.6470755934715271,0.6290318369865417,-0.28980380296707153,106,1,39,0
63380,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3188326060771942,0.6470032334327698,0.6291612386703491,-0.28963547945022583,106,1,39,0
63400,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31869345903396606,0.6470228433609009,0.6292219161987305,-0.28961294889450073,106,1,39,0
63420,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3186051845550537,0.6469947099685669,0.629326343536377,-0.28954607248306274,106,1,39,0
63440,32.93925857543945,-106.91184997558594,13759,13510,0,-0.318462073802948,0.6471653580665588,0.6292442679405212,-0.28950053453445435,105,1,39,0
63460,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31835103034973145,0.6472231149673462,0.629262387752533,-0.28945407271385193,106,1,39,0
63490,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31825128197669983,0.6472873091697693,0.6293096542358398,-0.28931742906570435,106,1,39,0
63510,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31814929842948914,0.6472988128662109,0.6293877959251404,-0.2892339825630188,107,1,39,0
63530,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3181420862674713,0.6472458243370056,0.629513144493103,-0.2890876233577728,106,1,39,0
63550,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3180449604988098,0.647341787815094,0.6294822096824646,-0.289046972990036,106,1,39,0
63570,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3178878128528595,0.6475086212158203,0.6294165849685669,-0.2889890670776367,106,1,39,0
63600,32.93925857543945,-106.91184997558594,13761,13510,0,-0.31774643063545227,0.647607147693634,0.6294520497322083,-0.28884652256965637,106,1,39,0
63620,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31770265102386475,0.6476193070411682,0.6295087933540344,-0.28874364495277405,106,1,39,0
63640,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3177303969860077,0.6476801633834839,0.6295326948165894,-0.28852447867393494,107,1,39,0
63660,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3176511526107788,0.6477756500244141,0.6295264959335327,-0.2884107530117035,106,1,39,0
63685,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3174322843551636,0.647822916507721,0.6296813488006592,-0.2882075607776642,106,1,39,0
63786,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31721019744873047,0.6479206085205078,0.6297214031219482,-0.28814494609832764,106,1,39,0
63820,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3170064389705658,0.6479670405387878,0.6298068761825562,-0.2880780100822449,106,1,39,0
63840,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3169122338294983,0.6480218768119812,0.6298379898071289,-0.2879902720451355,106,1,39,0
63860,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3168011009693146,0.648090660572052,0.6298456192016602,-0.2879410982131958,106,1,39,0
63880,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3166627287864685,0.6481508016586304,0.6298697590827942,-0.2879050672054291,106,1,39,0
63900,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31656894087791443,0.648285984992981,0.6298129558563232,-0.28782811760902405,107,1,39,0
63930,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31641557812690735,0.6482388377189636,0.6300107836723328,-0.28766992688179016,106,1,39,0
63950,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31632623076438904,0.6482572555541992,0.6300778388977051,-0.28757983446121216,106,1,39,0
63970,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31633174419403076,0.6482148170471191,0.6301822066307068,-0.2874407470226288,106,1,39,0
63990,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31626269221305847,0.6483310461044312,0.6301440000534058,-0.2873382270336151,106,1,39,0
64010,32.93925857543945,-106.91184997558594,13759,13510,0,-0.316171258687973,0.6482868194580078,0.6302600502967834,-0.28728413581848145,106,1,39,0
64040,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3160315155982971,0.6484121084213257,0.6302310228347778,-0.2872188091278076,106,1,39,0
64060,32.93925857543945,-106.91184997558594,13759,13510,0,-0.315906286239624,0.6484497785568237,0.6302675008773804,-0.2871914803981781,106,1,39,0
64080,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3158591687679291,0.6483758687973022,0.6304090023040771,-0.2870997190475464,106,1,39,0
64100,32.93925857543945,-106.91184997558594,13759,13510,0,-0.31578031182289124,0.6483348608016968,0.6305213570594788,-0.2870321571826935,107,1,39,0
64125,32.93925857543945,-106.91184997558594,13759,13510,0,-0.3158457279205322,0.6483664512634277,0.6305989027023315,-0.2867183983325958,107,1,39,0
64190,32.93925857543945,-106.91184997558594,13760,13510,0,-0.3156593143939972,0.6485440731048584,0.6305344700813293,-0.286663681268692,106,1,39,0
64220,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3155955374240875,0.648569643497467,0.6306129097938538,-0.28650349378585815,106,1,39,0
64240,32.93925857543945,-106.91184997558594,13761,13510,0,-0.31557905673980713,0.6486026644706726,0.6306561827659607,-0.2863515317440033,106,1,39,0
64260,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3155258297920227,0.6486290693283081,0.630711555480957,-0.28622835874557495,106,1,39,0
64280,32.93925857543945,-106.91184997558594,13761,13510,0,-0.31544846296310425,0.648647665977478,0.6307872533798218,-0.2861047387123108,106,1,39,0
64300,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3152405619621277,0.6487826704978943,0.6307476162910461,-0.28611522912979126,107,1,39,0
64330,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3150164783000946,0.6488330960273743,0.6308062672615051,-0.2861182689666748,106,1,39,0
64350,32.93925857543945,-106.91184997558594,13760,13510,0,-0.31493791937828064,0.6488078236579895,0.6309013962745667,-0.28605231642723083,107,1,39,0
64370,32.93925857543945,-106.91184997558594,13760,13510,0,-0.31490057706832886,0.6487281918525696,0.6310543417930603,-0.2859366834163666,106,1,39,0
64390,32.93925857543945,-106.91184997558594,13760,13510,0,-0.3147585093975067,0.6488968133926392,0.6309746503829956,-0.28588631749153137,106,1,39,0
64410,32.93925857543945,-106.91184997558594,13760,13510,0,-0.3146594166755676,0.648828387260437,0.6311193108558655,-0.28583136200904846,107,1,39,0
64440,32.93925857543945,-106.91184997558594,13760,13510,0,-0.31457358598709106,0.648740828037262,0.6312904953956604,-0.2857465147972107,106,1,39,0
64460,32.93925857543945,-106.91184997558594,13760,13510,0,-0.31450629234313965,0.6488690972328186,0.6312397718429565,-0.28564152121543884,106,1,39,0
64480,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3143773078918457,0.6488516926765442,0.6313331127166748,-0.2856166958808899,106,1,39,0
64500,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3142354190349579,0.648858904838562,0.6314205527305603,-0.2855631113052368,106,1,39,0
64525,32.93925857543945,-106.91184997558594,13761,13510,0,-0.31408026814460754,0.6488384008407593,0.6315529942512512,-0.28548744320869446,107,1,39,0
64600,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3137049973011017,0.649198591709137,0.6313686966896057,-0.28548890352249146,105,1,39,0
64620,32.93925857543945,-106.91184997558594,13761,13510,0,-0.313755065202713,0.6491909623146057,0.6314453482627869,-0.28528159856796265,106,1,39,0
64640,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3136460483074188,0.649231493473053,0.6314570307731628,-0.28528350591659546,106,1,39,0
64660,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3136400878429413,0.6493436098098755,0.6314198970794678,-0.28511694073677063,106,1,39,0
64690,32.93925857543945,-106.91184997558594,13761,13510,0,-0.31359222531318665,0.6493691205978394,0.6314876675605774,-0.2849612832069397,106,1,39,0
64710,32.93925857543945,-106.91184997558594,13760,13510,0,-0.31345492601394653,0.6494712233543396,0.6314685940742493,-0.2849220931529999,107,1,39,0
64730,32.93925857543945,-106.91184997558594,13760,13510,0,-0.3133946359157562,0.6494616866111755,0.631546139717102,-0.2848382294178009,106,1,39,0
64750,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3133831322193146,0.6494744420051575,0.6316052675247192,-0.28469061851501465,107,1,39,0
64770,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3133563995361328,0.6494884490966797,0.6316608190536499,-0.284564733505249,106,1,39,0
64800,32.93925857543945,-106.91184997558594,13761,13510,0,-0.31327828764915466,0.6496124267578125,0.6316469311714172,-0.2843985855579376,106,1,39,0
64820,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3131679892539978,0.6496502757072449,0.6316920518875122,-0.28433334827423096,106,1,39,0
64840,32.93925857543945,-106.91184997558594,13761,13510,0,-0.31318381428718567,0.6496883630752563,0.6317262053489685,-0.2841529846191406,107,1,39,0
64860,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3130922019481659,0.6497584581375122,0.6317216157913208,-0.2841039299964905,106,1,39,0
64880,32.93925857543945,-106.91184997558594,13761,13510,0,-0.31299862265586853,0.6497237682342529,0.6318263411521912,-0.28405338525772095,106,1,39,0
64910,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3128781020641327,0.6496278643608093,0.6320220232009888,-0.28397029638290405,106,1,39,0
64925,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3129514455795288,0.6496719717979431,0.6320254802703857,-0.2837807834148407,107,1,39,0
64987,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3127688765525818,0.6498332023620605,0.6320391893386841,-0.28358227014541626,106,1,39,0
65030,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3126154839992523,0.6498960852622986,0.632106602191925,-0.28345704078674316,106,1,39,0
65050,32.93925857543945,-106.91184997558594,13760,13510,0,-0.3124938905239105,0.6500180959701538,0.6320696473121643,-0.2833937704563141,106,1,39,0
65070,32.93925857543945,-106.91184997558594,13760,13510,0,-0.3123679459095001,0.6500586867332458,0.6321222186088562,-0.28332218527793884,105,1,39,0
65090,32.93925857543945,-106.91184997558594,13760,13510,0,-0.31221485137939453,0.6501622200012207,0.6321060061454773,-0.2832895517349243,106,1,39,0
65110,32.93925857543945,-106.91184997558594,13760,13510,0,-0.31204915046691895,0.6502202153205872,0.6321362853050232,-0.2832714021205902,107,1,39,0
65140,32.93925857543945,-106.91184997558594,13760,13510,0,-0.3119174540042877,0.6502315402030945,0.6322452425956726,-0.28314727544784546,106,1,39,0
65160,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3119198679924011,0.6501222848892212,0.6324329972267151,-0.2829761207103729,106,1,39,0
65180,32.93925857543945,-106.91184997558594,13761,13510,0,-0.3118639886379242,0.6501290202140808,0.6324983835220337,-0.28287607431411743,106,1,39,0
